image,seed_type,soil_moisture,temperature,humidity,rainfall,soil_ph,viability_latent,germination_probability,germinated
seed_01796.png,Finger Millet,98.0,32.1,44.63,265.49,5.722,0.852,0.1169,0
seed_01797.png,Foxtail Millet,59.37,36.69,66.56,71.31,7.091,0.801,0.4411,1
seed_01798.png,Kodo Millet,79.59,27.17,66.4,161.51,4.943,0.722,0.4609,1
seed_01799.png,Little Millet,72.7,26.43,60.35,191.07,6.67,0.888,0.8288,1
seed_01800.png,Foxtail Millet,44.72,30.04,67.67,0.63,5.94,0.414,0.3245,0
seed_01801.png,Foxtail Millet,60.53,24.61,81.49,163.72,5.451,0.676,0.4357,0
seed_01802.png,Little Millet,73.62,16.5,65.49,49.27,6.345,0.564,0.3534,1
seed_01803.png,Little Millet,57.29,35.38,52.86,71.2,6.563,0.245,0.2179,0
seed_01804.png,Kodo Millet,72.56,22.7,87.37,38.31,5.39,0.654,0.6758,1
seed_01805.png,Foxtail Millet,97.86,25.51,49.22,48.77,6.415,0.066,0.0738,0
seed_01806.png,Kodo Millet,39.59,27.59,96.51,245.22,5.446,0.897,0.1374,0
seed_01807.png,Pearl Millet,69.1,16.69,52.07,125.78,5.253,0.473,0.1951,0
seed_01808.png,Proso Millet,64.78,34.89,64.51,9.71,7.939,0.756,0.3667,0
seed_01809.png,Proso Millet,37.85,30.06,45.89,32.71,6.979,0.63,0.3841,0
seed_01810.png,Foxtail Millet,45.12,33.71,76.11,154.23,5.55,0.791,0.449,1
seed_01811.png,Finger Millet,61.35,22.71,48.13,14.26,7.369,0.463,0.411,0
seed_01812.png,Kodo Millet,56.96,34.29,57.67,74.37,6.978,0.784,0.691,0
seed_01813.png,Foxtail Millet,84.64,41.26,72.37,14.08,5.763,0.573,0.0569,0
seed_01814.png,Proso Millet,43.59,27.47,54.29,76.79,5.963,0.705,0.6772,0
seed_01815.png,Finger Millet,45.48,28.64,64.82,28.19,6.074,0.777,0.6566,1
seed_01816.png,Proso Millet,63.08,25.93,55.59,40.37,6.756,0.936,0.8997,1
seed_01817.png,Little Millet,50.38,28.2,74.73,0.69,5.852,0.478,0.3383,0
seed_01818.png,Little Millet,48.8,30.36,57.47,170.47,6.101,0.518,0.2976,0
seed_01819.png,Foxtail Millet,10.55,28.19,45.05,52.55,4.931,0.72,0.01,0
seed_01820.png,Little Millet,62.22,29.68,83.61,144.87,6.654,0.597,0.5986,1
seed_01821.png,Foxtail Millet,43.19,33.29,64.31,27.76,7.358,0.933,0.6504,0
seed_01822.png,Kodo Millet,48.17,30.01,50.8,32.99,5.393,0.626,0.5231,1
seed_01823.png,Little Millet,61.38,22.83,25.03,14.87,6.651,0.839,0.5725,0
seed_01824.png,Pearl Millet,77.78,30.03,49.64,43.62,6.434,0.249,0.6027,0
seed_01825.png,Finger Millet,26.22,25.6,52.47,69.0,6.781,0.357,0.0693,0
seed_01826.png,Pearl Millet,40.78,25.57,72.23,16.4,6.701,0.751,0.7574,1
seed_01827.png,Foxtail Millet,62.29,29.82,40.27,84.71,7.191,0.724,0.7324,0
seed_01828.png,Proso Millet,71.19,34.33,78.57,91.31,5.649,0.699,0.5787,1
seed_01829.png,Kodo Millet,64.93,20.29,36.62,6.96,6.827,0.912,0.6159,0
seed_01830.png,Barnyard Millet,76.69,33.68,69.15,11.6,7.217,0.583,0.324,0
seed_01831.png,Proso Millet,47.31,18.26,92.74,31.2,6.419,0.312,0.1111,0
seed_01832.png,Pearl Millet,45.25,31.39,66.21,34.22,5.533,0.682,0.5099,1
seed_01833.png,Proso Millet,46.25,16.88,86.1,89.44,6.606,0.597,0.2251,0
seed_01834.png,Barnyard Millet,57.77,17.24,49.64,13.51,6.269,0.657,0.3805,1
seed_01835.png,Finger Millet,52.01,27.91,86.59,11.74,7.278,0.95,0.8337,1
seed_01836.png,Barnyard Millet,50.76,26.72,83.82,15.93,6.038,0.858,0.7213,1
seed_01837.png,Barnyard Millet,58.24,34.06,45.67,29.91,7.244,0.534,0.3869,0
seed_01838.png,Barnyard Millet,61.1,31.77,65.61,68.02,6.902,0.559,0.5489,1
seed_01839.png,Kodo Millet,52.71,25.88,38.47,38.27,6.794,0.707,0.7378,1
seed_01840.png,Barnyard Millet,79.32,13.22,57.45,45.71,7.052,0.419,0.0175,0
seed_01841.png,Little Millet,91.22,19.67,56.24,34.59,6.361,0.815,0.1814,0
seed_01842.png,Pearl Millet,80.53,32.5,75.64,59.94,7.214,0.6,0.4686,0
seed_01843.png,Barnyard Millet,42.42,15.08,63.18,45.3,5.217,0.665,0.1236,0
seed_01844.png,Proso Millet,74.03,28.77,79.96,49.06,7.102,0.608,0.6173,0
seed_01845.png,Little Millet,65.04,29.13,80.81,32.01,4.845,0.448,0.1296,0
seed_01846.png,Proso Millet,70.42,26.95,71.12,22.38,6.405,0.496,0.686,1
seed_01847.png,Proso Millet,56.85,21.94,75.64,47.09,7.729,0.477,0.5287,1
seed_01848.png,Foxtail Millet,65.22,31.19,69.18,60.45,5.244,0.704,0.5761,1
seed_01849.png,Pearl Millet,52.23,25.0,57.05,14.99,6.016,0.726,0.8449,1
seed_01850.png,Foxtail Millet,43.8,30.1,61.83,169.03,5.599,0.747,0.5895,0
seed_01851.png,Kodo Millet,76.91,19.24,73.9,33.14,6.621,0.756,0.2663,0
seed_01852.png,Finger Millet,68.72,27.51,64.2,1.81,6.478,0.928,0.9071,1
seed_01853.png,Foxtail Millet,50.38,18.93,72.86,40.22,6.434,0.581,0.5329,1
seed_01854.png,Pearl Millet,54.05,23.74,56.0,31.85,6.877,0.776,0.888,1
seed_01855.png,Finger Millet,44.95,26.39,65.65,257.7,5.623,0.527,0.2748,1
seed_01856.png,Pearl Millet,49.24,23.0,67.62,158.52,6.405,0.952,0.8278,1
seed_01857.png,Pearl Millet,54.12,23.24,44.37,115.21,5.23,0.603,0.4219,0
seed_01858.png,Barnyard Millet,41.22,40.12,67.59,84.55,4.336,0.586,0.01,0
seed_01859.png,Little Millet,76.42,21.84,67.38,55.97,5.847,0.677,0.6083,1
seed_01860.png,Barnyard Millet,49.45,35.32,78.05,147.18,3.878,0.729,0.0303,0
seed_01861.png,Barnyard Millet,77.6,23.08,69.82,77.09,5.967,0.586,0.712,1
seed_01862.png,Little Millet,53.01,21.23,58.68,11.0,4.226,0.482,0.0385,0
seed_01863.png,Proso Millet,84.31,27.73,90.56,64.27,6.379,0.529,0.4824,1
seed_01864.png,Little Millet,75.64,21.88,49.6,109.41,5.798,0.537,0.5734,1
seed_01865.png,Foxtail Millet,84.02,37.23,47.15,86.46,5.695,0.86,0.4624,0
seed_01866.png,Barnyard Millet,63.05,20.88,50.17,3.65,6.411,0.945,0.7859,0
seed_01867.png,Pearl Millet,59.79,27.6,29.43,166.63,6.005,0.471,0.4957,1
seed_01868.png,Proso Millet,46.7,14.83,61.06,13.51,6.07,0.63,0.1973,0
seed_01869.png,Kodo Millet,75.3,21.51,50.23,65.29,5.441,0.769,0.5466,0
seed_01870.png,Finger Millet,68.95,27.08,55.95,22.9,4.665,0.913,0.4895,1
seed_01871.png,Finger Millet,61.91,27.87,62.7,33.57,5.88,0.78,0.8462,0
seed_01872.png,Finger Millet,81.19,37.06,60.96,168.31,7.341,0.859,0.3959,0
seed_01873.png,Little Millet,74.86,38.9,69.74,50.66,5.96,0.592,0.2224,0
seed_01874.png,Foxtail Millet,97.2,29.24,56.96,4.63,6.167,0.825,0.3439,0
seed_01875.png,Kodo Millet,63.86,27.63,41.82,45.59,6.884,0.95,0.8902,1
seed_01876.png,Foxtail Millet,63.76,27.07,50.37,54.28,4.87,0.629,0.4987,0
seed_01877.png,Barnyard Millet,78.61,27.21,74.96,23.91,4.392,0.814,0.2608,0
seed_01878.png,Barnyard Millet,40.39,27.24,61.56,96.21,6.781,0.758,0.5496,1
seed_01879.png,Finger Millet,52.75,23.24,73.2,173.91,4.352,0.582,0.0733,0
seed_01880.png,Little Millet,83.1,13.16,75.15,44.47,6.141,0.916,0.1102,0
seed_01881.png,Pearl Millet,61.23,32.77,61.77,166.29,6.269,0.351,0.499,0
seed_01882.png,Foxtail Millet,63.59,21.13,86.25,35.22,7.192,0.545,0.4182,0
seed_01883.png,Barnyard Millet,69.04,14.61,71.94,24.73,5.838,0.153,0.0928,0
seed_01884.png,Proso Millet,50.42,22.14,49.09,57.24,7.976,0.655,0.4996,0
seed_01885.png,Proso Millet,84.4,17.52,50.73,14.62,6.042,0.609,0.1945,0
seed_01886.png,Foxtail Millet,63.66,24.99,48.5,15.07,5.683,0.46,0.4948,1
seed_01887.png,Proso Millet,60.49,28.05,97.34,76.18,6.774,0.699,0.7301,0
seed_01888.png,Proso Millet,80.75,35.34,49.74,2.8,6.51,0.46,0.4654,1
seed_01889.png,Little Millet,68.0,27.6,66.32,5.83,6.747,0.449,0.6366,1
seed_01890.png,Foxtail Millet,68.91,26.01,68.49,196.54,7.321,0.824,0.6303,0
seed_01891.png,Pearl Millet,72.29,32.15,59.8,3.76,6.67,0.641,0.8451,1
seed_01892.png,Proso Millet,70.32,29.36,72.76,58.45,6.635,0.808,0.8431,0
seed_01893.png,Proso Millet,75.24,22.49,64.52,32.72,6.14,0.55,0.7484,1
seed_01894.png,Pearl Millet,56.42,28.12,67.29,59.11,6.171,0.978,0.9387,1
seed_01895.png,Barnyard Millet,63.16,12.76,72.5,60.27,6.555,0.375,0.0501,0
seed_01896.png,Little Millet,31.73,13.8,38.8,66.68,7.873,0.408,0.01,0
seed_01897.png,Proso Millet,61.68,29.18,97.73,6.44,6.454,0.648,0.702,1
seed_01898.png,Foxtail Millet,52.96,28.59,31.91,194.99,4.158,0.579,0.0603,0
seed_01899.png,Pearl Millet,59.11,23.24,70.32,111.06,7.689,0.562,0.2953,1
seed_01900.png,Foxtail Millet,59.16,21.95,62.27,109.55,5.576,0.773,0.6789,0
seed_01901.png,Kodo Millet,71.32,25.31,48.84,109.23,6.288,0.26,0.584,0
seed_01902.png,Barnyard Millet,66.76,25.21,47.37,7.03,5.931,0.375,0.4556,0
seed_01903.png,Kodo Millet,68.83,18.58,45.5,66.22,7.387,0.112,0.1331,0
seed_01904.png,Little Millet,61.38,24.18,55.34,65.64,6.395,0.972,0.9234,1
seed_01905.png,Foxtail Millet,18.38,36.91,63.96,33.6,7.097,0.312,0.01,0
seed_01906.png,Pearl Millet,66.21,26.12,53.73,109.42,6.618,0.468,0.5302,1
seed_01907.png,Proso Millet,48.14,28.14,62.14,2.59,6.481,0.703,0.7348,0
seed_01908.png,Kodo Millet,41.51,33.23,61.35,81.66,6.845,0.353,0.1966,0
seed_01909.png,Barnyard Millet,54.6,17.02,69.38,106.04,4.741,0.493,0.1617,0
seed_01910.png,Pearl Millet,73.29,28.59,77.47,66.74,5.645,0.499,0.4614,1
seed_01911.png,Kodo Millet,36.0,36.03,37.9,57.78,6.411,0.643,0.1816,0
seed_01912.png,Little Millet,34.66,14.23,56.35,45.59,6.373,0.853,0.1518,0
seed_01913.png,Pearl Millet,74.77,14.73,52.1,44.98,6.317,0.818,0.3489,0
seed_01914.png,Kodo Millet,51.07,33.43,75.66,54.42,6.52,0.415,0.4317,1
seed_01915.png,Proso Millet,73.16,28.06,69.69,119.57,5.254,0.681,0.6309,1
seed_01916.png,Foxtail Millet,64.89,30.46,65.12,71.81,5.926,0.787,0.8868,1
seed_01917.png,Foxtail Millet,66.89,31.16,62.16,145.35,7.132,0.813,0.7201,1
seed_01918.png,Kodo Millet,33.88,30.88,63.24,34.39,5.791,0.607,0.3447,0
seed_01919.png,Finger Millet,47.98,21.36,98.0,32.37,5.388,0.592,0.3425,0
seed_01920.png,Foxtail Millet,56.74,31.18,70.4,51.94,7.82,0.907,0.5703,1
seed_01921.png,Pearl Millet,76.16,34.16,57.07,57.44,5.319,0.219,0.2462,1
seed_01922.png,Pearl Millet,58.75,27.16,63.83,48.1,5.538,0.952,0.865,1
seed_01923.png,Barnyard Millet,71.33,21.66,78.72,23.39,5.071,0.74,0.4502,1
seed_01924.png,Kodo Millet,41.97,32.36,87.13,17.73,8.153,0.676,0.1373,0
seed_01925.png,Pearl Millet,57.91,16.27,42.42,19.77,6.307,0.891,0.5659,1
seed_01926.png,Finger Millet,41.71,28.1,67.05,19.74,7.063,0.714,0.6612,0
seed_01927.png,Finger Millet,61.76,37.62,78.28,25.06,7.58,0.829,0.3452,1
seed_01928.png,Pearl Millet,76.99,34.5,50.3,43.4,7.359,0.702,0.6042,1
seed_01929.png,Pearl Millet,37.56,29.21,63.35,1.18,6.858,0.778,0.641,0
seed_01930.png,Foxtail Millet,70.43,30.8,56.09,156.19,6.187,0.699,0.6382,0
seed_01931.png,Pearl Millet,74.34,26.12,58.72,49.02,5.535,0.659,0.7224,0
seed_01932.png,Little Millet,64.84,21.71,53.91,3.71,6.889,0.832,0.73,0
seed_01933.png,Little Millet,59.2,22.99,42.32,93.66,5.677,0.867,0.7789,1
seed_01934.png,Proso Millet,74.77,18.43,67.22,65.51,6.207,0.838,0.7997,1
seed_01935.png,Foxtail Millet,63.98,24.79,72.69,17.56,6.855,0.453,0.4789,0
seed_01936.png,Finger Millet,75.06,43.58,60.14,29.98,5.106,0.501,0.0406,0
seed_01937.png,Proso Millet,98.0,29.59,69.49,34.68,6.169,0.847,0.4629,1
seed_01938.png,Little Millet,44.98,30.75,55.99,26.46,5.934,0.838,0.7461,1
seed_01939.png,Barnyard Millet,49.82,23.72,86.66,89.95,5.973,0.688,0.7557,1
seed_01940.png,Kodo Millet,65.14,32.93,62.85,26.45,6.088,0.484,0.4924,1
seed_01941.png,Kodo Millet,54.25,31.53,98.0,19.48,6.712,0.782,0.6557,0
seed_01942.png,Kodo Millet,61.33,21.8,60.13,74.66,6.675,0.654,0.812,1
seed_01943.png,Proso Millet,49.35,30.28,39.04,199.06,6.986,0.493,0.4863,1
seed_01944.png,Finger Millet,47.48,30.83,59.21,320.0,5.306,0.778,0.1876,1
seed_01945.png,Kodo Millet,63.82,30.12,53.29,62.6,6.721,0.617,0.725,1
seed_01946.png,Pearl Millet,80.29,32.54,69.94,11.62,7.193,0.216,0.4017,0
seed_01947.png,Proso Millet,77.94,33.12,31.36,198.48,5.482,0.733,0.2852,0
seed_01948.png,Finger Millet,59.5,34.45,56.45,92.44,5.691,0.959,0.7125,1
seed_01949.png,Barnyard Millet,34.71,19.27,73.52,152.27,6.594,0.668,0.0892,0
seed_01950.png,Finger Millet,57.12,32.09,55.1,7.0,7.707,0.276,0.1821,0
seed_01951.png,Finger Millet,49.76,33.54,78.24,3.19,6.101,0.394,0.3672,1
seed_01952.png,Pearl Millet,67.52,26.65,91.44,6.66,6.663,0.7,0.8135,0
seed_01953.png,Kodo Millet,26.54,22.05,92.38,13.89,6.278,0.776,0.2353,0
seed_01954.png,Barnyard Millet,54.55,28.2,80.68,14.98,5.887,0.676,0.6692,1
seed_01955.png,Foxtail Millet,39.33,15.07,50.55,3.4,6.254,0.841,0.2184,0
seed_01956.png,Pearl Millet,67.13,16.24,46.31,0.85,5.879,0.501,0.432,0
seed_01957.png,Foxtail Millet,18.97,26.14,67.84,12.33,5.294,0.88,0.1576,1
seed_01958.png,Little Millet,75.66,30.25,72.66,102.71,5.77,0.905,0.7583,0
seed_01959.png,Little Millet,81.72,27.37,71.01,214.97,7.007,0.772,0.5434,1
seed_01960.png,Proso Millet,54.46,19.6,45.66,16.28,5.671,0.762,0.4942,0
seed_01961.png,Finger Millet,98.0,31.15,34.58,84.16,4.99,0.495,0.1528,0
seed_01962.png,Barnyard Millet,57.85,23.77,65.15,53.03,4.96,0.657,0.5809,0
seed_01963.png,Finger Millet,67.12,21.24,67.2,106.98,6.548,0.453,0.4616,1
seed_01964.png,Pearl Millet,48.3,39.21,12.0,48.29,6.183,0.78,0.1767,0
seed_01965.png,Proso Millet,71.77,22.43,49.83,77.0,7.94,0.481,0.3278,0
seed_01966.png,Foxtail Millet,36.29,25.37,62.99,70.75,8.2,0.819,0.251,0
seed_01967.png,Finger Millet,55.97,33.89,58.13,23.71,6.757,0.614,0.7209,0
seed_01968.png,Proso Millet,68.96,20.85,32.99,77.7,6.674,0.693,0.7854,0
seed_01969.png,Finger Millet,48.83,22.8,57.24,31.42,6.804,0.799,0.7145,1
seed_01970.png,Foxtail Millet,84.0,20.77,65.56,99.78,5.238,0.691,0.3759,0
seed_01971.png,Foxtail Millet,49.33,27.05,65.82,182.69,7.755,0.782,0.4721,0
seed_01972.png,Pearl Millet,47.96,36.08,34.28,16.12,7.224,0.862,0.4444,0
seed_01973.png,Kodo Millet,44.79,29.06,42.43,9.89,6.595,0.825,0.6727,1
seed_01974.png,Foxtail Millet,57.59,26.91,83.21,59.85,7.196,0.19,0.3389,0
seed_01975.png,Proso Millet,41.01,23.89,18.95,307.38,6.14,0.928,0.173,1
seed_01976.png,Little Millet,55.49,23.48,66.91,70.88,5.231,0.63,0.5279,0
seed_01977.png,Finger Millet,82.8,34.56,68.71,11.33,7.053,0.812,0.5877,1
seed_01978.png,Finger Millet,57.59,29.28,84.25,44.56,7.586,0.666,0.5514,0
seed_01979.png,Finger Millet,85.71,33.35,68.07,155.53,6.554,0.443,0.2872,1
seed_01980.png,Barnyard Millet,54.58,35.19,59.26,152.31,5.929,0.889,0.5432,1
seed_01981.png,Foxtail Millet,36.72,28.94,70.07,20.88,7.1,0.838,0.4822,1
seed_01982.png,Foxtail Millet,79.47,32.17,57.95,38.66,4.883,0.497,0.2402,0
seed_01983.png,Pearl Millet,32.95,20.29,20.83,144.74,7.119,0.668,0.1613,0
seed_01984.png,Pearl Millet,68.7,22.56,42.8,258.01,5.287,0.39,0.1011,0
seed_01985.png,Little Millet,54.72,21.73,72.02,21.35,8.093,0.546,0.1674,0
seed_01986.png,Finger Millet,65.98,22.85,61.58,46.74,6.59,0.235,0.5388,1
seed_01987.png,Proso Millet,58.51,38.31,42.22,50.62,7.361,0.795,0.2691,0
seed_01988.png,Foxtail Millet,35.51,22.5,46.28,9.24,6.404,0.634,0.3092,1
seed_01989.png,Barnyard Millet,49.44,27.71,68.57,32.99,6.468,0.825,0.8288,1
seed_01990.png,Finger Millet,45.08,27.47,53.85,91.31,6.66,0.905,0.8674,1
seed_01991.png,Finger Millet,56.97,26.45,76.97,35.22,6.679,0.631,0.6333,1
seed_01992.png,Proso Millet,57.78,31.07,86.46,76.29,6.818,0.582,0.6545,1
seed_01993.png,Finger Millet,59.81,36.63,60.09,110.34,6.165,0.714,0.4696,0
seed_01994.png,Pearl Millet,85.34,33.76,93.52,15.32,7.532,0.823,0.3688,0
seed_01995.png,Pearl Millet,68.23,28.88,61.38,7.73,6.072,0.635,0.8319,0
seed_01996.png,Little Millet,60.97,17.48,38.8,56.22,6.973,0.354,0.1987,0
seed_01997.png,Proso Millet,67.26,29.27,33.71,12.72,6.573,0.597,0.6555,0
seed_01998.png,Foxtail Millet,35.82,17.7,74.08,19.18,7.067,0.813,0.3092,0
seed_01999.png,Kodo Millet,38.7,22.06,72.91,29.73,6.235,0.506,0.3079,0
seed_02000.png,Little Millet,18.69,26.96,50.86,2.12,6.239,0.738,0.0439,0
seed_02001.png,Foxtail Millet,73.09,26.07,56.34,63.66,6.963,0.743,0.7099,0
seed_02002.png,Kodo Millet,68.11,28.62,79.33,61.3,5.069,0.676,0.4698,1
seed_02003.png,Foxtail Millet,81.12,28.23,36.92,140.98,7.806,0.253,0.1211,0
seed_02004.png,Finger Millet,60.66,37.03,55.35,7.91,6.718,0.552,0.3278,0
seed_02005.png,Foxtail Millet,70.8,26.03,62.82,52.57,6.99,0.784,0.8189,1
seed_02006.png,Barnyard Millet,69.77,33.05,60.82,9.01,7.506,0.734,0.4793,0
seed_02007.png,Little Millet,76.74,36.66,89.11,58.85,6.001,0.181,0.0515,0
seed_02008.png,Finger Millet,56.24,28.83,45.85,9.57,7.081,0.263,0.2487,0
seed_02009.png,Finger Millet,44.82,32.1,47.48,1.71,7.419,0.801,0.5027,0
seed_02010.png,Barnyard Millet,66.54,35.43,50.39,210.0,5.879,0.653,0.3995,0
seed_02011.png,Barnyard Millet,53.71,20.41,53.07,23.25,7.862,0.483,0.2424,0
seed_02012.png,Foxtail Millet,54.46,34.28,89.48,227.85,8.609,0.789,0.0336,0
seed_02013.png,Pearl Millet,83.6,9.67,73.4,54.53,5.262,0.346,0.01,0
seed_02014.png,Proso Millet,56.66,35.11,38.65,99.58,5.215,0.846,0.3889,0
seed_02015.png,Proso Millet,39.42,22.93,74.94,63.13,5.252,0.603,0.4028,0
seed_02016.png,Proso Millet,64.53,28.5,55.1,30.86,7.198,0.83,0.7594,1
seed_02017.png,Foxtail Millet,34.69,35.88,22.92,2.41,7.299,0.577,0.0515,0
seed_02018.png,Proso Millet,69.06,29.07,57.65,146.87,4.765,0.316,0.3694,0
seed_02019.png,Proso Millet,81.86,30.18,43.54,200.66,5.975,0.863,0.7064,1
seed_02020.png,Kodo Millet,61.26,17.0,45.35,60.06,6.021,0.258,0.1994,0
seed_02021.png,Finger Millet,59.0,20.72,81.24,214.59,7.599,0.643,0.4234,1
seed_02022.png,Foxtail Millet,66.59,26.67,44.68,88.75,5.745,0.866,0.8391,0
seed_02023.png,Little Millet,63.16,21.06,52.38,11.64,8.027,0.571,0.2981,1
seed_02024.png,Pearl Millet,69.46,30.74,74.65,0.18,5.66,0.604,0.6792,1
seed_02025.png,Kodo Millet,49.67,29.94,82.6,5.55,7.394,0.644,0.4683,0
seed_02026.png,Little Millet,69.74,22.01,61.92,156.34,6.922,0.912,0.6326,0
seed_02027.png,Kodo Millet,78.57,22.3,60.02,126.4,7.696,0.677,0.4017,0
seed_02028.png,Kodo Millet,84.36,35.75,24.09,26.18,7.82,0.88,0.1466,0
seed_02029.png,Proso Millet,82.82,31.3,70.16,14.51,6.449,0.6,0.6412,0
seed_02030.png,Barnyard Millet,58.58,24.95,55.94,57.05,5.889,0.668,0.7557,1
seed_02031.png,Barnyard Millet,42.2,32.61,86.08,19.66,5.532,0.738,0.4658,0
seed_02032.png,Foxtail Millet,47.4,31.41,77.2,0.51,6.249,0.33,0.325,1
seed_02033.png,Little Millet,37.99,25.46,49.87,13.0,7.416,0.663,0.274,1
seed_02034.png,Barnyard Millet,52.26,19.97,45.05,10.51,7.238,0.748,0.489,0
seed_02035.png,Kodo Millet,56.45,11.12,69.28,30.2,5.756,0.422,0.0437,0
seed_02036.png,Finger Millet,58.59,29.59,49.72,51.79,5.939,0.546,0.7529,0
seed_02037.png,Proso Millet,36.43,25.32,69.4,104.69,4.186,0.694,0.1004,0
seed_02038.png,Foxtail Millet,51.9,31.38,33.04,40.25,5.563,0.621,0.3223,0
seed_02039.png,Proso Millet,45.71,19.01,52.3,50.55,6.961,0.776,0.7483,1
seed_02040.png,Finger Millet,41.33,28.85,58.08,67.77,6.14,0.69,0.7414,1
seed_02041.png,Kodo Millet,69.39,33.24,49.48,52.34,5.504,0.325,0.4436,0
seed_02042.png,Proso Millet,77.28,15.49,81.73,54.96,7.143,0.976,0.2709,0
seed_02043.png,Proso Millet,37.82,21.05,42.27,75.06,6.093,0.462,0.298,0
seed_02044.png,Proso Millet,66.4,20.72,94.32,235.54,6.499,0.931,0.5181,1
seed_02045.png,Pearl Millet,67.82,24.47,49.33,64.54,4.95,0.522,0.5426,1
seed_02046.png,Proso Millet,82.6,35.43,71.23,7.26,6.261,0.669,0.4705,1
seed_02047.png,Little Millet,49.23,33.87,66.27,52.31,6.971,0.958,0.7524,1
seed_02048.png,Barnyard Millet,74.62,25.6,76.37,42.23,5.335,0.589,0.5088,1
seed_02049.png,Foxtail Millet,48.89,20.97,34.92,38.94,6.713,0.609,0.3627,0
seed_02050.png,Pearl Millet,70.89,23.6,69.37,12.71,5.67,0.502,0.6912,1
seed_02051.png,Proso Millet,54.15,26.89,34.92,3.62,6.257,0.695,0.6256,0
seed_02052.png,Little Millet,70.19,28.63,58.03,50.99,6.416,0.163,0.3132,1
seed_02053.png,Barnyard Millet,73.18,18.22,82.57,56.08,6.244,0.746,0.4956,0
seed_02054.png,Little Millet,42.46,29.24,55.35,130.91,7.488,0.558,0.3013,0
seed_02055.png,Little Millet,65.41,24.29,76.73,1.64,7.145,0.527,0.483,1
seed_02056.png,Kodo Millet,54.82,22.7,54.64,72.84,6.093,0.861,0.7473,1
seed_02057.png,Pearl Millet,67.08,29.0,43.73,110.14,6.533,0.358,0.5154,0
seed_02058.png,Barnyard Millet,98.0,18.07,65.16,94.28,7.901,0.49,0.0116,0
seed_02059.png,Little Millet,25.39,29.18,51.54,31.18,6.423,0.863,0.2277,0
seed_02060.png,Proso Millet,69.11,30.71,62.06,76.84,5.891,0.602,0.8503,1
seed_02061.png,Proso Millet,69.69,27.31,58.51,74.75,6.707,0.63,0.896,1
seed_02062.png,Kodo Millet,52.39,26.17,72.51,37.7,6.566,0.709,0.7242,1
seed_02063.png,Pearl Millet,58.23,31.72,65.85,0.51,6.293,0.367,0.7243,1
seed_02064.png,Finger Millet,60.88,25.5,83.16,16.38,4.478,0.757,0.2821,0
seed_02065.png,Proso Millet,57.46,33.87,57.8,22.51,6.281,0.761,0.7178,1
seed_02066.png,Barnyard Millet,60.81,27.5,57.49,129.06,5.583,0.226,0.2927,0
seed_02067.png,Finger Millet,35.4,35.98,79.87,108.25,6.77,0.475,0.1427,0
seed_02068.png,Barnyard Millet,41.1,9.84,71.73,130.7,7.106,0.131,0.01,0
seed_02069.png,Finger Millet,43.19,29.23,70.53,66.66,7.042,0.651,0.685,1
seed_02070.png,Foxtail Millet,60.55,26.21,75.94,11.13,6.625,0.713,0.7962,1
seed_02071.png,Proso Millet,68.55,23.51,55.49,223.8,6.008,0.768,0.6352,1
seed_02072.png,Foxtail Millet,42.4,19.58,65.55,23.56,5.863,0.667,0.4227,0
seed_02073.png,Pearl Millet,49.81,31.44,71.41,166.75,6.067,0.482,0.4806,0
seed_02074.png,Proso Millet,66.36,27.91,63.16,43.28,4.89,0.234,0.1851,0
seed_02075.png,Barnyard Millet,58.73,40.65,58.81,79.51,6.932,0.493,0.0768,0
seed_02076.png,Pearl Millet,69.54,25.89,45.45,110.26,5.867,0.815,0.8485,1
seed_02077.png,Proso Millet,38.74,19.7,59.0,59.05,7.993,0.75,0.2465,0
seed_02078.png,Pearl Millet,64.79,21.38,60.14,175.79,8.228,0.721,0.3507,0
seed_02079.png,Finger Millet,77.99,23.66,59.76,79.3,6.132,0.362,0.4324,0
seed_02080.png,Little Millet,65.9,28.86,29.26,6.91,6.131,0.694,0.6563,1
seed_02081.png,Foxtail Millet,75.26,31.38,57.74,2.52,5.749,0.748,0.5871,1
seed_02082.png,Finger Millet,66.78,25.96,83.88,62.89,6.839,0.821,0.7607,1
seed_02083.png,Finger Millet,58.7,30.55,76.65,298.0,5.912,0.444,0.2008,0
seed_02084.png,Proso Millet,37.29,23.94,43.28,128.16,8.827,0.714,0.041,0
seed_02085.png,Barnyard Millet,72.94,36.51,45.99,43.96,4.575,0.908,0.248,0
seed_02086.png,Barnyard Millet,75.82,16.05,40.13,6.82,5.651,0.838,0.2764,0
seed_02087.png,Foxtail Millet,55.1,30.76,77.11,35.72,5.797,0.513,0.5301,0
seed_02088.png,Proso Millet,23.21,27.57,90.79,5.85,6.949,0.696,0.2032,0
seed_02089.png,Barnyard Millet,53.13,19.3,79.35,90.52,7.15,0.601,0.521,0
seed_02090.png,Barnyard Millet,45.07,31.53,47.86,40.53,7.08,0.67,0.504,1
seed_02091.png,Proso Millet,49.85,27.81,66.66,1.83,6.19,0.304,0.4011,1
seed_02092.png,Pearl Millet,48.53,32.78,74.62,18.77,7.231,0.831,0.7159,0
seed_02093.png,Proso Millet,53.73,24.68,58.37,35.0,7.989,0.714,0.5172,1
seed_02094.png,Finger Millet,37.87,37.85,66.31,81.04,7.347,0.928,0.2904,0
